"stim_condition","acc","Response","RT","participant","Subject","Correct","Stimulus","Chanel1","Chanel2"
0,0,"3","1.2841149000450969",31,31,0,0,1,0
0,0,"1","1.2178052999079227",31,31,0,0,1,0
0,1,"0","1.2350671999156475",31,31,1,0,1,0
3,0,"1","1.6512325999792665",31,31,0,3,1,1
3,0,"2","1.417891699820757",31,31,0,3,1,1
0,1,"0","1.0844741000328213",31,31,1,0,1,0
1,0,"0","1.0009154002182186",31,31,0,1,0,0
0,0,"1","0.8012665000278503",31,31,0,0,1,0
2,0,"3","0.9340778000187129",31,31,0,2,0,1
2,0,"3","0.9531340000685304",31,31,0,2,0,1
2,0,"1","1.7349430001340806",31,31,0,2,0,1
1,0,"3","1.1342523000203073",31,31,0,1,0,0
2,0,"0","1.084418699843809",31,31,0,2,0,1
0,0,"3","0.8338554999791086",31,31,0,0,1,0
1,0,"2","1.884657499846071",31,31,0,1,0,0
3,1,"3","0.7006331000011414",31,31,1,3,1,1
3,0,"1","1.1842839000746608",31,31,0,3,1,1
2,0,"3","1.884697699919343",31,31,0,2,0,1
2,0,"3","1.4179976000450552",31,31,0,2,0,1
3,1,"3","1.7519344000611454",31,31,1,3,1,1
3,0,"1","1.150900200009346",31,31,0,3,1,1
1,0,"0","0.9009405998513103",31,31,0,1,0,0
1,1,"1","1.4844521000050008",31,31,1,1,0,0
2,0,"3","0.550400499952957",31,31,0,2,0,1
0,0,"1","1.8183281000237912",31,31,0,0,1,0
2,0,"3","0.7506574001163244",31,31,0,2,0,1
1,0,"3","0.9185480000451207",31,31,0,1,0,0
2,0,"1","1.2676824000664055",31,31,0,2,0,1
0,1,"0","1.2014041999354959",31,31,1,0,1,0
0,0,"2","1.5178314000368118",31,31,0,0,1,0
2,0,"1","0.6339339998085052",31,31,0,2,0,1
2,0,"0","0.8003082000650465",31,31,0,2,0,1
3,1,"3","1.4176086999941617",31,31,1,3,1,1
2,0,"1","0.6843852999154478",31,31,0,2,0,1
0,0,"3","1.0174366999417543",31,31,0,0,1,0
0,1,"0","1.8850628999061882",31,31,1,0,1,0
0,0,"3","1.467796899843961",31,31,0,0,1,0
1,1,"1","0.8842966000083834",31,31,1,1,0,0
0,0,"1","0.3334404998458922",31,31,0,0,1,0
1,0,"3","0.717105400050059",31,31,0,1,0,0
1,1,"1","1.117474100086838",31,31,1,1,0,0
0,1,"0","1.7514754999428988",31,31,1,0,1,0
1,0,"3","1.5515825001057237",31,31,0,1,0,0
2,0,"1","0.5504666999913752",31,31,0,2,0,1
3,0,"0","1.3524225000292063",31,31,0,3,1,1
3,0,"1","1.90141940000467",31,31,0,3,1,1
2,0,"3","1.3513821000233293",31,31,0,2,0,1
3,0,"1","1.134214899968356",31,31,0,3,1,1
0,0,"1","0.7006416998337954",31,31,0,0,1,0
2,0,"0","1.4512779000215232",31,31,0,2,0,1
2,0,"3","1.5012191999703646",31,31,0,2,0,1
3,1,"3","1.1675386999268085",31,31,1,3,1,1
3,0,"0","0.5837510998826474",31,31,0,3,1,1
1,1,"1","1.7514210999943316",31,31,1,1,0,0
1,0,"0","1.0843084000516683",31,31,0,1,0,0
3,1,"3","0.8509663001168519",31,31,1,3,1,1
0,1,"0","0.9006967998575419",31,31,1,0,1,0
3,0,"2","0.783700899919495",31,31,0,3,1,1
1,1,"1","1.4011871002148837",31,31,1,1,0,0
3,0,"0","1.2345204998273402",31,31,0,3,1,1
2,1,"2","1.9014791001100093",31,31,1,2,0,1
3,1,"3","1.1678803998511285",31,31,1,3,1,1
1,0,"0","0.5673813000321388",31,31,0,1,0,0
2,0,"1","1.6848513998556882",31,31,0,2,0,1
3,1,"3","0.3001995999366045",31,31,1,3,1,1
1,0,"2","1.2013439000584185",31,31,0,1,0,0
1,1,"1","0.9675527999643236",31,31,1,1,0,0
0,1,"0","1.5010217998642474",31,31,1,0,1,0
0,1,"0","1.4026676998473704",31,31,1,0,1,0
0,0,"1","1.234425799921155",31,31,0,0,1,0
2,0,"3","1.5199897999409586",31,31,0,2,0,1
0,0,"1","1.0676722000353038",31,31,0,0,1,0
1,0,"0","0.7008195000234991",31,31,0,1,0,0
0,0,"1","0.8341253998223692",31,31,0,0,1,0
2,0,"3","1.2009087998885661",31,31,0,2,0,1
1,0,"0","1.551167300203815",31,31,0,1,0,0
1,0,"0","0.9841018998995423",31,31,0,1,0,0
1,0,"3","1.6180477000307292",31,31,0,1,0,0
3,1,"3","1.2175867001060396",31,31,1,3,1,1
0,0,"1","1.5011086000595242",31,31,0,0,1,0
1,0,"3","1.5179755999706686",31,31,0,1,0,0
1,0,"3","0.983773099957034",31,31,0,1,0,0
1,1,"1","1.4868309998419136",31,31,1,1,0,0
0,1,"0","0.6003803999628872",31,31,1,0,1,0
1,0,"0","1.0172367999330163",31,31,0,1,0,0
1,0,"3","1.3846233000513166",31,31,0,1,0,0
1,0,"3","1.0674898999277502",31,31,0,1,0,0
0,0,"2","1.3182612999808043",31,31,0,0,1,0
0,1,"0","1.0175952999852598",31,31,1,0,1,0
1,0,"3","1.3842794001102448",31,31,0,1,0,0
1,0,"3","1.4511806999798864",31,31,0,1,0,0
1,1,"1","1.1337000001221895",31,31,1,1,0,0
3,0,"0","1.6845778999850154",31,31,0,3,1,1
2,1,"2","1.3178387999068946",31,31,1,2,0,1
2,0,"1","1.0171250000130385",31,31,0,2,0,1
1,0,"3","1.1678373999893665",31,31,0,1,0,0
2,1,"2","1.5183252999559045",31,31,1,2,0,1
3,0,"2","1.317605399992317",31,31,0,3,1,1
3,1,"3","1.0007690999191254",31,31,1,3,1,1
0,1,"0","1.1679348000325263",31,31,1,0,1,0
1,1,"1","0.9845727998763323",31,31,1,1,0,0
3,1,"3","1.0509490000549704",31,31,1,3,1,1
2,0,"0","0.9672831001225859",31,31,0,2,0,1
3,0,"1","1.0675999000668526",31,31,0,3,1,1
1,0,"3","0.9009038000367582",31,31,0,1,0,0
0,1,"0","1.7524166000075638",31,31,1,0,1,0
3,0,"1","1.4513968001119792",31,31,0,3,1,1
0,0,"3","0.9342221000697464",31,31,0,0,1,0
3,0,"0","0.5007415001746267",31,31,0,3,1,1
2,0,"1","0.8507928000763059",31,31,0,2,0,1
1,1,"1","0.7670283999759704",31,31,1,1,0,0
3,0,"0","0.9672296999488026",31,31,0,3,1,1
0,0,"3","0.917254899861291",31,31,0,0,1,0
0,0,"2","0.884072600165382",31,31,0,0,1,0
3,0,"1","1.2010005000047386",31,31,0,3,1,1
3,0,"0","1.7347454000264406",31,31,0,3,1,1
0,1,"0","1.6347143000457436",31,31,1,0,1,0
0,0,"1","0.4674498001113534",31,31,0,0,1,0
2,0,"1","1.0507930999156088",31,31,0,2,0,1
2,0,"3","1.868448399938643",31,31,0,2,0,1
2,0,"0","1.9198934000451118",31,31,0,2,0,1
3,0,"1","0.934131900081411",31,31,0,3,1,1
1,1,"1","0.8671550001017749",31,31,1,1,0,0
3,1,"3","0.7841298000421375",31,31,1,3,1,1
3,0,"1","1.551061499863863",31,31,0,3,1,1
3,1,"3","1.134149800054729",31,31,1,3,1,1
2,0,"1","1.2011921000666916",31,31,0,2,0,1
0,1,"0","1.284284400055185",31,31,1,0,1,0
3,0,"1","1.100956799928099",31,31,0,3,1,1
1,0,"3","0.9841340000275522",31,31,0,1,0,0
2,0,"1","0.7342277001589537",31,31,0,2,0,1
2,0,"3","1.1008492999244481",31,31,0,2,0,1
3,0,"0","0.9007443999871612",31,31,0,3,1,1
2,0,"1","0.6005601000506431",31,31,0,2,0,1
3,1,"3","0.9006511999759823",31,31,1,3,1,1
2,0,"1","1.1675765998661518",31,31,0,2,0,1
1,0,"0","1.4677414998877794",31,31,0,1,0,0
3,0,"1","1.8700492000207305",31,31,0,3,1,1
1,1,"1","1.9180515999905765",31,31,1,1,0,0
3,1,"3","1.5181830001529306",31,31,1,3,1,1
3,1,"3","1.5845691999420524",31,31,1,3,1,1
3,0,"1","1.3343345997855067",31,31,0,3,1,1
1,0,"3","1.5012031001970172",31,31,0,1,0,0
1,1,"1","1.0842760000377893",31,31,1,1,0,0
1,0,"3","1.334369899937883",31,31,0,1,0,0
2,0,"0","1.5179177999962121",31,31,0,2,0,1
3,1,"3","0.8010098999366164",31,31,1,3,1,1
3,1,"3","1.6844021000433713",31,31,1,3,1,1
2,0,"1","1.4510311000049114",31,31,0,2,0,1
1,0,"3","1.151075700065121",31,31,0,1,0,0
1,1,"1","1.184002200141549",31,31,1,1,0,0
3,1,"3","1.6348830999340862",31,31,1,3,1,1
3,0,"1","0.3514173999428749",31,31,0,3,1,1
0,1,"0","0.7009542000014335",31,31,1,0,1,0
0,0,"3","0.5005548000335693",31,31,0,0,1,0
1,0,"3","0.9843017000239342",31,31,0,1,0,0
1,1,"1","1.4511393001303077",31,31,1,1,0,0
3,0,"1","1.3842800999991596",31,31,0,3,1,1
0,0,"2","1.1344419999513775",31,31,0,0,1,0
0,1,"0","0.6341037999372929",31,31,1,0,1,0
0,0,"3","0.5171594999264926",31,31,0,0,1,0
0,0,"1","0.48354770010337234",31,31,0,0,1,0
1,0,"0","0.984261600067839",31,31,0,1,0,0
1,1,"1","0.6671657999977469",31,31,1,1,0,0
1,0,"3","0.5337648999411613",31,31,0,1,0,0
3,1,"3","1.1342178999911994",31,31,1,3,1,1
0,0,"2","0.31690509989857674",31,31,0,0,1,0
1,0,"0","0.5503593999892473",31,31,0,1,0,0
1,0,"3","0.8840820000041276",31,31,0,1,0,0
1,0,"3","0.8010948000010103",31,31,0,1,0,0
3,0,"1","0.9841781000141054",31,31,0,3,1,1
2,1,"2","1.3845591000281274",31,31,1,2,0,1
2,0,"0","0.31739920005202293",31,31,0,2,0,1
2,0,"3","0.7342427000403404",31,31,0,2,0,1
3,0,"1","0.4169000999536365",31,31,0,3,1,1
1,0,"0","1.4011576001066715",31,31,0,1,0,0
0,0,"3","0.9345445998478681",31,31,0,0,1,0
1,0,"3","0.6842066999524832",31,31,0,1,0,0
0,0,"1","0.8673978999722749",31,31,0,0,1,0
0,0,"3","1.0677563000936061",31,31,0,0,1,0
1,0,"0","0.8671785998158157",31,31,0,1,0,0
2,0,"1","0.9674369001295418",31,31,0,2,0,1
3,1,"3","1.8683321001008153",31,31,1,3,1,1
3,0,"1","1.1177143999375403",31,31,0,3,1,1
2,0,"3","1.4012064998969436",31,31,0,2,0,1
2,0,"0","1.3342895000241697",31,31,0,2,0,1
2,0,"1","0.6173527999781072",31,31,0,2,0,1
0,0,"2","0.901548899943009",31,31,0,0,1,0
3,0,"0","0.9842137999366969",31,31,0,3,1,1
3,1,"3","0.683944399934262",31,31,1,3,1,1
3,0,"1","1.3344730001408607",31,31,0,3,1,1
1,0,"3","1.4345919999759644",31,31,0,1,0,0
0,0,"2","0.7672109000850469",31,31,0,0,1,0
2,0,"1","1.4008837998844683",31,31,0,2,0,1
1,0,"0","1.2508399998769164",31,31,0,1,0,0
1,0,"3","0.55072409985587",31,31,0,1,0,0
2,0,"1","0.517384700011462",31,31,0,2,0,1
2,0,"0","0.7004961001221091",31,31,0,2,0,1
2,0,"1","0.8841154000256211",31,31,0,2,0,1
0,1,"0","1.1513332999311388",31,31,1,0,1,0
0,1,"0","0.11679910006932914",31,31,1,0,1,0
1,0,"3","1.0673996000550687",31,31,0,1,0,0
3,1,"3","0.8184427001979202",31,31,1,3,1,1
0,0,"1","0.8339158999733627",31,31,0,0,1,0
3,0,"0","1.0342502000276",31,31,0,3,1,1
0,0,"3","1.0340379001572728",31,31,0,0,1,0
3,0,"1","0.9857201999984682",31,31,0,3,1,1
3,0,"0","0.5020655998960137",31,31,0,3,1,1
2,1,"2","0.6171559998765588",31,31,1,2,0,1
3,0,"2","1.601216800045222",31,31,0,3,1,1
0,1,"0","0.5338486998807639",31,31,1,0,1,0
3,1,"3","1.3842717001680285",31,31,1,3,1,1
0,0,"1","0.9674827998969704",31,31,0,0,1,0
3,1,"3","1.5011416000779718",31,31,1,3,1,1
1,0,"0","0.6849730000831187",31,31,0,1,0,0
1,1,"1","1.4010890000499785",31,31,1,1,0,0
0,0,"2","0.7508475999347866",31,31,0,0,1,0
1,0,"3","0.7006030001211911",31,31,0,1,0,0
3,0,"1","0.5166276998352259",31,31,0,3,1,1
3,1,"3","0.8031502000521868",31,31,1,3,1,1
3,0,"2","1.317544599995017",31,31,0,3,1,1
2,0,"1","0.8510185000486672",31,31,0,2,0,1
1,0,"3","0.8174488998483866",31,31,0,1,0,0
0,0,"1","0.7674171000253409",31,31,0,0,1,0
1,0,"2","0.7339455001056194",31,31,0,1,0,0
2,0,"3","1.651462099980563",31,31,0,2,0,1
3,1,"3","1.3513809000141919",31,31,1,3,1,1
1,0,"0","0.6504793998319656",31,31,0,1,0,0
0,0,"3","1.317819599993527",31,31,0,0,1,0
0,0,"1","1.8180118999443948",31,31,0,0,1,0
3,0,"2","1.0174546998459846",31,31,0,3,1,1
0,1,"0","1.200813400093466",31,31,1,0,1,0
0,0,"1","1.5514452999923378",31,31,0,0,1,0
0,0,"1","1.9014552999287844",31,31,0,0,1,0
0,1,"0","0.917390099959448",31,31,1,0,1,0
3,1,"3","1.636436800006777",31,31,1,3,1,1
2,1,"2","1.5512576999608427",31,31,1,2,0,1
1,0,"2","1.8680780997965485",31,31,0,1,0,0
2,0,"1","0.6172384000383317",31,31,0,2,0,1
0,1,"0","1.1012375999707729",31,31,1,0,1,0
1,0,"3","0.450145399896428",31,31,0,1,0,0
2,0,"0","0.5008076999802142",31,31,0,2,0,1
2,0,"1","1.5016553001478314",31,31,0,2,0,1
2,0,"0","1.501153999939561",31,31,0,2,0,1
2,1,"2","1.117429500212893",31,31,1,2,0,1
0,0,"3","0.9841051001567394",31,31,0,0,1,0
0,0,"1","0.6503094001673162",31,31,0,0,1,0
3,1,"3","1.251375300111249",31,31,1,3,1,1
1,0,"3","1.4843427001032978",31,31,0,1,0,0
3,1,"3","1.768162399996072",31,31,1,3,1,1
3,0,"1","1.6521365998778492",31,31,0,3,1,1
2,1,"2","0.6169501999393106",31,31,1,2,0,1
1,0,"0","1.2342616999521852",31,31,0,1,0,0
0,0,"3","1.7016304000280797",31,31,0,0,1,0
3,1,"3","1.167377999983728",31,31,1,3,1,1
1,1,"1","0.9677427001297474",31,31,1,1,0,0
0,1,"0","1.1844108998775482",31,31,1,0,1,0
2,1,"2","1.0340792001225054",31,31,1,2,0,1
0,0,"1","0.6012592001352459",31,31,0,0,1,0
2,0,"1","1.1506142001599073",31,31,0,2,0,1
2,0,"1","1.1511866000946611",31,31,0,2,0,1
0,0,"1","1.050788699882105",31,31,0,0,1,0
2,0,"3","1.1683914000168443",31,31,0,2,0,1
2,1,"2","0.8341387999244034",31,31,1,2,0,1
2,0,"0","1.1343728001229465",31,31,0,2,0,1
3,0,"1","1.5844790998380631",31,31,0,3,1,1
3,1,"3","1.2509667000267655",31,31,1,3,1,1
0,0,"2","0.3002736000344157",31,31,0,0,1,0
2,0,"1","1.3344956000801176",31,31,0,2,0,1
2,0,"1","1.1678967999760062",31,31,0,2,0,1
2,0,"1","1.5513816000893712",31,31,0,2,0,1
1,0,"3","1.6677193001378328",31,31,0,1,0,0
3,1,"3","1.0843559999484569",31,31,1,3,1,1
1,0,"0","0.517156400019303",31,31,0,1,0,0
1,1,"1","0.484239200130105",31,31,1,1,0,0
3,1,"3","1.1842107998672873",31,31,1,3,1,1
3,0,"2","1.1841750000603497",31,31,0,3,1,1
0,1,"0","1.0009744998533279",31,31,1,0,1,0
2,0,"1","1.1675717001780868",31,31,0,2,0,1
3,1,"3","1.2173744000028819",31,31,1,3,1,1
0,1,"0","1.4844073001295328",31,31,1,0,1,0
1,0,"3","1.7015924998559058",31,31,0,1,0,0
2,0,"0","1.2344806999899447",31,31,0,2,0,1
2,0,"3","0.7340891000349075",31,31,0,2,0,1
0,0,"1","0.5338771999813616",31,31,0,0,1,0
3,1,"3","0.7851164001040161",31,31,1,3,1,1
1,1,"1","1.0341781999450177",31,31,1,1,0,0
2,0,"1","0.5008135999087244",31,31,0,2,0,1
0,0,"1","0.9340146000031382",31,31,0,0,1,0
0,0,"3","1.4349199999123812",31,31,0,0,1,0
1,0,"0","1.0007986999116838",31,31,0,1,0,0
1,1,"1","1.4347901998553425",31,31,1,1,0,0
1,0,"3","0.6670211001764983",31,31,0,1,0,0
3,0,"0","1.534496400039643",31,31,0,3,1,1
1,1,"1","0.6174937998875976",31,31,1,1,0,0
2,0,"3","0.7006755999755114",31,31,0,2,0,1
0,0,"2","0.9674378999043256",31,31,0,0,1,0
2,0,"1","0.516962300054729",31,31,0,2,0,1
2,0,"0","1.0509562001097947",31,31,0,2,0,1
0,1,"0","1.2520735999569297",31,31,1,0,1,0
0,0,"3","0.5506478999741375",31,31,0,0,1,0
3,0,"1","0.9169982001185417",31,31,0,3,1,1
0,0,"2","1.0199555000290275",31,31,0,0,1,0
2,0,"1","1.7512816998641938",31,31,0,2,0,1
2,0,"0","0.9854662998113781",31,31,0,2,0,1
0,0,"1","0.9840286001563072",31,31,0,0,1,0
1,0,"2","1.8518439000472426",31,31,0,1,0,0
3,0,"1","0.9006348999682814",31,31,0,3,1,1
3,0,"1","1.8515691999346018",31,31,0,3,1,1
2,0,"0","1.350861300015822",31,31,0,2,0,1
2,0,"3","1.3007046000566334",31,31,0,2,0,1
1,1,"1","1.4846624999772757",31,31,1,1,0,0
2,0,"1","1.7847159001976252",31,31,0,2,0,1
0,0,"1","1.1343475999310613",31,31,0,0,1,0
1,1,"1","1.267620800063014",31,31,1,1,0,0
3,0,"0","1.25125309987925",31,31,0,3,1,1
1,0,"3","0.9507255000062287",31,31,0,1,0,0
3,0,"1","0.7841196001973003",31,31,0,3,1,1
1,1,"1","1.2179463999345899",31,31,1,1,0,0
3,1,"3","1.7016378999687731",31,31,1,3,1,1
3,1,"3","1.0006892001256347",31,31,1,3,1,1
2,0,"3","1.1178047000430524",31,31,0,2,0,1
1,1,"1","1.4008549000136554",31,31,1,1,0,0
3,0,"0","1.9183761000167578",31,31,0,3,1,1
3,0,"2","0.5675541001837701",31,31,0,3,1,1
0,0,"1","1.3011465000454336",31,31,0,0,1,0
1,0,"0","1.6012685999739915",31,31,0,1,0,0
1,1,"1","1.8347466001287103",31,31,1,1,0,0
0,0,"1","0.7172614999581128",31,31,0,0,1,0
1,0,"0","1.3680381998419762",31,31,0,1,0,0
0,0,"2","1.7683475001249462",31,31,0,0,1,0
2,0,"0","0.5838918001390994",31,31,0,2,0,1
0,0,"2","1.8516003999393433",31,31,0,0,1,0
1,0,"3","1.9012971001211554",31,31,0,1,0,0
1,0,"0","1.1011891001835465",31,31,0,1,0,0
1,1,"1","1.1174147999845445",31,31,1,1,0,0
2,0,"1","1.0843020000029355",31,31,0,2,0,1
1,0,"3","1.4512090000789613",31,31,0,1,0,0
0,0,"3","1.2691042001824826",31,31,0,0,1,0
3,0,"1","0.9343057000078261",31,31,0,3,1,1
1,0,"3","0.9175969001371413",31,31,0,1,0,0
2,0,"3","1.3012978001497686",31,31,0,2,0,1
1,1,"1","1.0673696000594646",31,31,1,1,0,0
1,0,"3","1.2343154000118375",31,31,0,1,0,0
3,0,"2","0.5673108999617398",31,31,0,3,1,1
0,0,"1","0.9184531001374125",31,31,0,0,1,0
3,1,"3","1.3678322001360357",31,31,1,3,1,1
3,0,"2","1.2509801001287997",31,31,0,3,1,1
3,1,"3","0.5503376999404281",31,31,1,3,1,1
3,0,"1","1.0675415000878274",31,31,0,3,1,1
1,1,"1","0.9841489000245929",31,31,1,1,0,0
1,0,"0","1.8513150999788195",31,31,0,1,0,0
1,0,"3","1.1178909000009298",31,31,0,1,0,0
2,0,"1","1.517636900069192",31,31,0,2,0,1
1,1,"1","1.2367195000406355",31,31,1,1,0,0
0,1,"0","1.100998600013554",31,31,1,0,1,0
3,0,"2","0.5672298998106271",31,31,0,3,1,1
1,0,"3","1.2342927001882344",31,31,0,1,0,0
3,0,"1","0.8338988998439163",31,31,0,3,1,1
2,0,"3","0.7503727001603693",31,31,0,2,0,1
1,0,"0","0.8842277000658214",31,31,0,1,0,0
2,0,"3","0.8006774000823498",31,31,0,2,0,1
3,1,"3","0.7172928000800312",31,31,1,3,1,1
2,1,"2","0.4503567998763174",31,31,1,2,0,1
2,1,"2","0.7506597000174224",31,31,1,2,0,1
0,0,"1","0.6188813999760896",31,31,0,0,1,0
2,0,"3","0.7506035000551492",31,31,0,2,0,1
1,0,"0","0.4836051999591291",31,31,0,1,0,0
3,1,"3","0.9007268000859767",31,31,1,3,1,1
2,1,"2","0.784092599991709",32,32,1,2,0,1
1,0,"3","1.4177833999856375",32,32,0,1,0,0
3,0,"2","0.8840879999916069",32,32,0,3,1,1
1,0,"3","1.5681414999999106",32,32,0,1,0,0
0,1,"0","0.768843800004106",32,32,1,0,1,0
3,1,"3","1.4357245999854058",32,32,1,3,1,1
2,0,"3","0.9172762999951374",32,32,0,2,0,1
1,0,"3","1.3510411999886855",32,32,0,1,0,0
3,1,"3","0.7672504999791272",32,32,1,3,1,1
0,1,"0","0.6673730999755207",32,32,1,0,1,0
1,1,"1","0.9011173000035342",32,32,1,1,0,0
1,1,"1","1.5678705000027549",32,32,1,1,0,0
2,1,"2","1.8849721000005957",32,32,1,2,0,1
3,0,"2","0.8341417000046931",32,32,0,3,1,1
1,0,"3","1.5344989000004716",32,32,0,1,0,0
0,1,"0","0.5335975000052713",32,32,1,0,1,0
2,1,"2","0.6668430999852717",32,32,1,2,0,1
2,1,"2","0.3167722999933176",32,32,1,2,0,1
2,1,"2","0.40036549998330884",32,32,1,2,0,1
2,1,"2","0.21669760000077076",32,32,1,2,0,1
3,1,"3","0.5670565000036731",32,32,1,3,1,1
0,1,"0","0.43402339998283423",32,32,1,0,1,0
0,1,"0","0.31657570000970736",32,32,1,0,1,0
0,1,"0","0.33374330002698116",32,32,1,0,1,0
3,1,"3","0.5671964000212029",32,32,1,3,1,1
0,1,"0","0.5172000000020489",32,32,1,0,1,0
2,1,"2","0.48360210002283566",32,32,1,2,0,1
2,1,"2","0.3502195000182837",32,32,1,2,0,1
3,1,"3","0.4501596000045538",32,32,1,3,1,1
0,1,"0","0.43364309999742545",32,32,1,0,1,0
2,1,"2","0.9697054999996908",32,32,1,2,0,1
1,0,"3","0.6016491999907885",32,32,0,1,0,0
1,1,"1","0.517218299995875",32,32,1,1,0,0
2,1,"2","0.7840966999938246",32,32,1,2,0,1
2,1,"2","0.8172653000219725",32,32,1,2,0,1
1,0,"3","0.6339934999996331",32,32,0,1,0,0
1,0,"0","1.0175193000177387",32,32,0,1,0,0
0,1,"0","0.3838807000138331",32,32,1,0,1,0
1,0,"2","0.667629500007024",32,32,0,1,0,0
3,1,"3","1.2855606000230182",32,32,1,3,1,1
1,1,"1","0.9520098000066355",32,32,1,1,0,0
2,1,"2","1.0007421000045724",32,32,1,2,0,1
1,1,"1","1.5345939999970142",32,32,1,1,0,0
2,1,"2","0.7002214999811258",32,32,1,2,0,1
2,1,"2","0.3850749999983236",32,32,1,2,0,1
2,0,"0","0.2836169999791309",32,32,0,2,0,1
2,0,"3","0.21687559998827055",32,32,0,2,0,1
1,1,"1","1.184537300025113",32,32,1,1,0,0
3,1,"3","0.6673443999898154",32,32,1,3,1,1
0,1,"0","0.416974299994763",32,32,1,0,1,0
1,1,"1","0.7841637000092305",32,32,1,1,0,0
2,1,"2","0.48374140000669286",32,32,1,2,0,1
2,1,"2","0.40047860000049695",32,32,1,2,0,1
3,1,"3","0.6171149000001606",32,32,1,3,1,1
1,1,"1","0.30041379999602214",32,32,1,1,0,0
3,0,"1","0.31686019999324344",32,32,0,3,1,1
0,1,"0","0.33368939999490976",32,32,1,0,1,0
0,1,"0","0.21682609998970293",32,32,1,0,1,0
1,0,"2","0.5673157000273932",32,32,0,1,0,0
0,1,"0","0.3174371000204701",32,32,1,0,1,0
2,1,"2","0.7175283000105992",32,32,1,2,0,1
3,1,"3","0.3502779999980703",32,32,1,3,1,1
3,1,"3","1.0174821999971755",32,32,1,3,1,1
3,0,"1","0.6506443999824114",32,32,0,3,1,1
3,1,"3","0.8337175000051502",32,32,1,3,1,1
1,1,"1","0.9675226999970619",32,32,1,1,0,0
2,1,"2","1.8681633000087459",32,32,1,2,0,1
2,1,"2","0.4171003999945242",32,32,1,2,0,1
1,1,"1","0.9506175999995321",32,32,1,1,0,0
1,1,"1","0.483686099993065",32,32,1,1,0,0
3,1,"3","0.6503084999858402",32,32,1,3,1,1
3,1,"3","0.633608899981482",32,32,1,3,1,1
1,1,"1","0.984040899988031",32,32,1,1,0,0
1,1,"1","0.8351532999949995",32,32,1,1,0,0
0,1,"0","0.4835395999834873",32,32,1,0,1,0
2,0,"0","0.4670371999964118",32,32,0,2,0,1
3,0,"1","0.9842080000089481",32,32,0,3,1,1
3,0,"0","1.9181267000094522",32,32,0,3,1,1
3,1,"3","0.6169635000114795",32,32,1,3,1,1
1,1,"1","0.5334371000062674",32,32,1,1,0,0
0,1,"0","0.31870389997493476",32,32,1,0,1,0
2,1,"2","0.35047520001535304",32,32,1,2,0,1
0,1,"0","0.35027110000373796",32,32,1,0,1,0
0,1,"0","0.5669723000028171",32,32,1,0,1,0
3,1,"3","0.6353550999774598",32,32,1,3,1,1
3,1,"3","1.1511669000028633",32,32,1,3,1,1
2,1,"2","1.0344530000002123",32,32,1,2,0,1
3,1,"3","0.6839497000037227",32,32,1,3,1,1
3,1,"3","0.35034050000831485",32,32,1,3,1,1
0,1,"0","0.36691069998778403",32,32,1,0,1,0
3,0,"0","0.550365300005069",32,32,0,3,1,1
0,1,"0","0.45047559999511577",32,32,1,0,1,0
3,1,"3","0.6006980999954976",32,32,1,3,1,1
2,1,"2","0.48357470001792535",32,32,1,2,0,1
3,1,"3","0.8341730000101961",32,32,1,3,1,1
3,1,"3","0.4837722999800462",32,32,1,3,1,1
0,1,"0","0.43359859997872263",32,32,1,0,1,0
0,1,"0","1.0839752999891061",32,32,1,0,1,0
3,1,"3","0.48372729998664",32,32,1,3,1,1
1,1,"1","0.8506624999863561",32,32,1,1,0,0
3,1,"3","0.5517122999881394",32,32,1,3,1,1
0,1,"0","0.31770989997312427",32,32,1,0,1,0
1,1,"1","0.6837855000048876",32,32,1,1,0,0
1,1,"1","1.219442200002959",32,32,1,1,0,0
0,1,"0","0.4674215999839362",32,32,1,0,1,0
1,0,"3","1.2186121999984607",32,32,0,1,0,0
1,1,"1","0.517041600018274",32,32,1,1,0,0
0,1,"0","0.3338792000140529",32,32,1,0,1,0
3,1,"3","0.7003913999942597",32,32,1,3,1,1
3,1,"3","0.45034579999628477",32,32,1,3,1,1
0,1,"0","0.2004490999970585",32,32,1,0,1,0
2,1,"2","1.8014889000041876",32,32,1,2,0,1
3,0,"2","0.31693660002201796",32,32,0,3,1,1
1,1,"1","0.6504485000041313",32,32,1,1,0,0
3,1,"3","0.8003358999849297",32,32,1,3,1,1
2,0,"0","0.45023740001488477",32,32,0,2,0,1
0,1,"0","0.41705560000264086",32,32,1,0,1,0
1,0,"0","0.4681214999873191",32,32,0,1,0,0
1,1,"1","1.0341339999868069",32,32,1,1,0,0
1,1,"1","1.7849074999976438",32,32,1,1,0,0
1,1,"1","0.5666434999729972",32,32,1,1,0,0
3,1,"3","0.7005783999920823",32,32,1,3,1,1
2,0,"3","1.6682025000045542",32,32,0,2,0,1
3,1,"3","0.5669329999946058",32,32,1,3,1,1
1,1,"1","1.8180588000104763",32,32,1,1,0,0
2,1,"2","0.5004440000047907",32,32,1,2,0,1
3,0,"1","0.45030140000744723",32,32,0,3,1,1
2,1,"2","0.7170352000102866",32,32,1,2,0,1
0,1,"0","0.31838909999351017",32,32,1,0,1,0
0,1,"0","0.2335900999896694",32,32,1,0,1,0
0,1,"0","0.20047079998767003",32,32,1,0,1,0
